EmailID,Type,Sender,Subject,Body,Link,LinkText,sender_mismatch,request_credentials,subject_suspecious,urgent,offer,link_mismatch
344,ham,rprice@creditdebitfraudlaw.com,Credit Card/Debit Card Fraud Research Participation,"Dear John, Credit card and debit card fraud rates are increasing in Arizona. If you personally have been a victim or if you would like to learn how to avoid being a victim, you may want to consider being a participant in our study. At Price Law Firm we are conducting research on credit card and debit card fraud victims. If you would like to see how you can contribute to this study, please visit our webpage. Thank you, Robert Price Price Law Firm",http://creditdebitfraudlaw.com/study-research-info/,visit our webpage,0,0,0,0,0,0
345,ham,cabrera@lawandidentitytheft.com,Help Us End Identity Theft,"Dear Jane, My name is Alison Cabrera from Cabrera Law Firm. We are working together to raise awareness about identity theft. If you have been a victim of identity theft, or if you would like to know how to put an end to it please visit our webpage. With your help we can raise awareness about identity theft! Thank you, Alison Cabrera",http://www.lawandidentitytheft.com/info/,visit our webpage,0,0,0,0,0,0
346,ham,kwoods@parientelawfirm.com,Have you Been a Victim of Credit Card Fraud?,"Dear John, One of the fastest types of fraud being prosecuted in Nevada is credit card or debit card fraud. Different types of credit card crimes can include: -The use of a credit or debit card that is expired or revoked -The production and use of counterfeit credit cards with codes skimmed from credit card readers -The use of false information on a credit card application If you think you have been a victim of credit card or debit card fraud you are not alone. Thousands of others have turned to us to help them and you should too. Contact our office at 1-800-302-2999 or visit our homepage. Sincerely, Kathryn Woods Pariente Law firm",http://www.parientelawfirm.com/home/,visit our homepage,0,0,0,0,0,0
347,ham,scollins@parientelawfirm.com,We Want to Help You,"Hello, Have you been charged with a DUI? If you have, you are not alone. Thousands of others have turned to us for help with their case and we are here to help you too. Visit our homepage for more information. Sincerely, Stephanie Collins",http://www.parientelawfirm.com/dui-legal/,visit our homepage,0,0,0,0,0,0
348,ham,esmith@legallawfirm.com,Legal Law Firm,"Dear Jane, Thank you for your interest in Legal Law Firm. Our team knows how difficult it can be to find the right lawyer to assist you in your case, but we are here to help you. We strive for justice and we will try our best to get you the outcome you want. For us to further review your case please make an online account by visiting our webpage here. Thank you, Emily Smith Legal Law Firm",http://www.legallawfirm.com/accounts/,here,0,0,0,0,0,0
349,ham,odavis@kerseylaw.com,Kersey Law ,"Hello, We are aware that you missed your recent court date and now have a bench warrant issued for your arrest. We are here for you and would like to assist you in court to help mitigate further consequences. If you would like more information on how we can help, visit our homepage. Sincerely, Oscar Davis Kersey Law",http://kerseylaw.com/criminaldefense-immigration/,visit our homepage,0,0,0,0,0,0
350,ham,no_reply@americanjurydutyservices.com,Jury Duty Absence ,"Hello, You have missed your scheduled jury duty date on February 12th. This is your second absence. You have now been issued a bench warrant. If you would like to look at the electronic version of your current warrant, please click this link. Thank you, Alex Campbell",http://www.americanjurydutyservices.com/benchwarrent220948/,click this link,0,0,0,0,0,0
351,ham,goodwinw@americanjurydutyservices.com,Jury Duty ,"Hello, You have your scheduled jury duty date on February 12th. For more details, please visit our login portal. Thank you, William Goodwin",http://www.americanjurydutyservices.com/login/,visit our logon portal,0,0,0,0,0,0
352,ham,tharris@uofarizona.com,Free Consultation With an Advisor,"Dear John, Not having a bachelor's degree from an accredited college could affect your outcome of a job and successful lifestyle. University of Arizona would like to offer you a free consultation with an advisor to help to find your path to success. If you would like to make an appointment now, please click this link. Sincerely, Tyrone Harris Academic Advisor University of Arizona",http://www.uofarizona.com/advisors-appointment-timeschedule/,click this link,0,0,0,0,0,0
353,ham,golden@everydayfitness.com,Everyday Fitness Membership Offer,"Dear Jane, Obesity is quickly on the rise in the United States. Obesity can also cause as heart disease, type II diabetes, and stroke. If you are struggling with you weight and would like to do something about it, we at Everyday Fitness would like to help. For the entire month of July, we are offering free membership for the first month, and only $30.00 for the next three months. Click this link today to sign up! Sincerely, Cindy Golden Everyday Fitness Membership Recruiter",http://www.everydayfitness.com/membership/,Click this link,0,0,0,0,0,0
354,ham,admin@weilystexbooks.com,Free Shipping On Next Purchase,"Dear John, Thank you for returning your textbooks to WB.com on time! We received your return shipment of item(s): Order #091376: Minority Populations and Health As a thank you we would like to offer you free shipping on your next online purchase of $25.00 or more. Click Here Please do not hesitate to contact us if you have any questions! -Weily's Books",http://www.weilystexbooks.com/freeshipping/,Click Here,0,0,0,0,0,0
355,ham,support@dressbarn.com,Gift Card Just For You!,"Hello, As a thank you for being a valued customer, we would like to offer you a $25 gift card towards your next online purchases. To redeem your gift card please enter the code 25GIFT during checkout. Check out our styles at this link. Thank you, Dress Barn",http://www.dressbarn.com/shop/,this link,0,0,0,0,0,0
356,ham,support@loyaltybank.com,Please review balances online,"Hello, Your new statement from your Loyalty Bank deposit account XXXXXX9236 is now available to view online. Due to changes in our policies you are required to log into your account and review your balances online. To access your statement, sign on to http://www.loyaltybank.com/statementsanddocuments/ and choose this account from the dropdown menu. If you have questions about your account, please refer to the contact information on your statement. For questions about reviewing your statements online, Loyalty Bank Customer Service is available 24 hours a day, 7 days a week. Call us at 1-800-592-2846 or sign on to send a secure email. Thank you",http://www.loyaltybank.com/statementsanddocuments/,http://www.loyaltybank.com/statementsanddocuments/,0,0,0,0,0,0
357,ham,jmorrison@loyaltybank.com,Loyalty Bank Overdue Balance,"Hello, You have a current overdue balance in your account of $255.37. A $50.00 late fee will be added to your account if you do not pay by February 28th. To view/manage your account balances please log into your account. Thank you, Jenny Morrison",http://www.loyaltybank.com/account-login/balances/,log into your account,0,0,0,0,0,0
